"filename", "language", "Properties", "Markdown", "Python", "TSV", "JavaScript", "C", "HTML", "Shell Script", "CSS", "JSON", "XML", "reStructuredText", "C++", "Ini", "Jinja", "pip requirements", "Batch", "YAML", "PowerShell", "comment", "blank", "total"
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\formatter.py", "Python", 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 28, 130
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__init__.py", "Python", 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32, 158
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\formatters\_mapping.py", "Python", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 24
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\formatters\bbcode.py", "Python", 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 109
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\formatters\groff.py", "Python", 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 171
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\formatters\html.py", "Python", 0, 0, 787, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 178, 988
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\formatters\img.py", "Python", 0, 0, 552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 111, 686
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\formatters\irc.py", "Python", 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25, 155
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\formatters\latex.py", "Python", 0, 0, 402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 72, 519
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\formatters\other.py", "Python", 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 30, 161
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\formatters\pangomarkup.py", "Python", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 84
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\formatters\rtf.py", "Python", 0, 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 72, 350
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\formatters\svg.py", "Python", 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 186
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\formatters\terminal.py", "Python", 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26, 128
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\formatters\terminal256.py", "Python", 0, 0, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 63, 339
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\lexer.py", "Python", 0, 0, 727, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 147, 964
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\lexers\__init__.py", "Python", 0, 0, 275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 66, 363
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py", "Python", 0, 0, 586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 590
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\lexers\python.py", "Python", 0, 0, 1061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 70, 1199
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\modeline.py", "Python", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 44
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\plugin.py", "Python", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24, 73
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\regexopt.py", "Python", 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 13, 92
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\scanner.py", "Python", 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 105
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\sphinxext.py", "Python", 0, 0, 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 248
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\style.py", "Python", 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 30, 204
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\styles\__init__.py", "Python", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 62
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\styles\_mapping.py", "Python", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 55
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\token.py", "Python", 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 38, 215
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\unistring.py", "Python", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 54, 154
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pygments\util.py", "Python", 0, 0, 263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 57, 325
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pyproject_hooks\__init__.py", "Python", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_compat.py", "Python", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_impl.py", "Python", 0, 0, 258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 69, 331
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\__init__.py", "Python", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 19
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\_in_process.py", "Python", 0, 0, 274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 74, 354
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\requests\__init__.py", "Python", 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 33, 180
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\requests\__version__.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 15
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\requests\_internal_utils.py", "Python", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 51
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\requests\adapters.py", "Python", 0, 0, 585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 111, 720
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\requests\api.py", "Python", 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 38, 158
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\requests\auth.py", "Python", 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 65, 315
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\requests\certs.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 25
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\requests\compat.py", "Python", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 79
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\requests\cookies.py", "Python", 0, 0, 439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 111, 562
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\requests\exceptions.py", "Python", 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 60, 152
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\requests\help.py", "Python", 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 128
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\requests\hooks.py", "Python", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 34
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\requests\models.py", "Python", 0, 0, 740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 182, 1038
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\requests\packages.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 26
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\requests\sessions.py", "Python", 0, 0, 566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 150, 832
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\requests\status_codes.py", "Python", 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 129
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\requests\structures.py", "Python", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 28, 100
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\requests\utils.py", "Python", 0, 0, 776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 234, 1097
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\resolvelib\__init__.py", "Python", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\resolvelib\compat\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\resolvelib\compat\collections_abc.py", "Python", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\resolvelib\providers.py", "Python", 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 134
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\resolvelib\reporters.py", "Python", 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 44
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\resolvelib\resolvers.py", "Python", 0, 0, 417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 98, 548
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\resolvelib\structs.py", "Python", 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 171
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\__init__.py", "Python", 0, 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33, 178
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\__main__.py", "Python", 0, 0, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 38, 274
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\_cell_widths.py", "Python", 0, 0, 452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 455
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\_emoji_codes.py", "Python", 0, 0, 3610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3611
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\_emoji_replace.py", "Python", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\_export_format.py", "Python", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 77
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\_extension.py", "Python", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\_fileno.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 25
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\_inspect.py", "Python", 0, 0, 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 40, 271
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\_log_render.py", "Python", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 95
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\_loop.py", "Python", 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 44
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\_null_file.py", "Python", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 70
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\_palettes.py", "Python", 0, 0, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 310
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\_pick.py", "Python", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\_ratio.py", "Python", 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 26, 160
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\_spinners.py", "Python", 0, 0, 481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 483
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\_stack.py", "Python", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\_timer.py", "Python", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\_win32_console.py", "Python", 0, 0, 527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 132, 663
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\_windows.py", "Python", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 72
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\_windows_renderer.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 57
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\_wrap.py", "Python", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 94
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\abc.py", "Python", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 34
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\align.py", "Python", 0, 0, 270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 38, 312
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\ansi.py", "Python", 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 34, 241
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\bar.py", "Python", 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18, 94
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\box.py", "Python", 0, 0, 404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 64, 481
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\cells.py", "Python", 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 39, 168
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\color.py", "Python", 0, 0, 544, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 75, 622
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\color_triplet.py", "Python", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 39
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\columns.py", "Python", 0, 0, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21, 188
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\console.py", "Python", 0, 0, 2244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 371, 2634
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\constrain.py", "Python", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 38
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\containers.py", "Python", 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 168
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\control.py", "Python", 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 45, 226
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\default_styles.py", "Python", 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 191
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\diagnose.py", "Python", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 38
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\emoji.py", "Python", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 97
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\errors.py", "Python", 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 35
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\file_proxy.py", "Python", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 58
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\filesize.py", "Python", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 90
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\highlighter.py", "Python", 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 45, 233
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\json.py", "Python", 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 140
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\jupyter.py", "Python", 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 23, 102
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\layout.py", "Python", 0, 0, 358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 443
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\live.py", "Python", 0, 0, 321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 49, 376
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\live_render.py", "Python", 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 113
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\logging.py", "Python", 0, 0, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 33, 290
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\markup.py", "Python", 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 48, 252
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\measure.py", "Python", 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 152
"c:\Users\El Capitan\Downloads\PRJCT\venv\Lib\site-packages\pip\_vendor\rich\padding.py", "Python", 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 142
